z1,z2,z3,z4,z5
0.42056108,0.9267564,0.7882898,0.6897675,0.09074047
0.17388505,0.7513138,0.1634596,0.40658912,0.16565251
0.72174853,0.7496038,0.2730123,0.48361278,0.7545166
0.19431847,0.02068746,0.028142124,0.036477655,0.24565458
0.8928219,0.2112568,0.040780216,0.6295217,0.60783625
0.23001352,0.23135394,0.6189311,0.2530415,0.21205431
0.23368248,0.40570968,0.7040437,0.30541116,0.1407068
0.8588104,0.4302566,0.9825709,0.032870978,0.89034283
0.40697607,0.013897896,0.19156855,0.10799429,0.46985543
0.6281367,0.4068012,0.8063032,0.9871489,0.022424757
0.2797274,0.75988454,0.3093839,0.15263647,0.79577756
0.455673,0.8298576,0.13830644,0.11961806,0.5482018
0.76774156,0.64796793,0.51205903,0.30552697,0.26160753
0.7105039,0.19503304,0.74044585,0.23521748,0.2551512
0.3203115,0.06500092,0.9187721,0.3391025,0.6742514
0.122861475,0.73810744,0.20667437,0.08379018,0.55853355
0.17092255,0.050887138,0.15367454,0.1438433,0.67616564
0.34368372,0.69194204,0.45766917,0.18369576,0.60546386
0.3456885,0.14167255,0.6393349,0.81910545,0.37953025
0.3936429,0.46128723,0.51678365,0.31182277,0.4599901
0.9356303,0.83836484,0.8389046,0.48024848,0.43229255
0.79841524,0.23113623,0.50723296,0.1019451,0.4511579
0.080788136,0.048004657,0.50406814,0.26365185,0.06355667
0.13429606,0.014946073,0.74887764,0.14877746,0.4937378
0.31055403,0.64889824,0.65373933,0.49466786,0.085345715
0.5573164,0.73211324,0.3466954,0.31135333,0.32537484
0.04143679,0.07325709,0.35607144,0.18300381,0.95617294
0.43149245,0.46278596,0.58217776,0.27859008,0.2728781
0.66138697,0.7650928,0.47583938,0.15077713,0.7092427
0.4378682,0.6491729,0.40055105,0.4195544,0.2174086
0.830981,0.42443213,0.80557007,0.41315755,0.3942417
0.51519483,0.57673764,0.37760165,0.34392658,0.16342714
0.92023045,0.0768362,0.08404595,0.6288592,0.5664735
0.22026443,0.47795263,0.22953638,0.36275634,0.49080983
0.5509995,0.08199975,0.23549807,0.980949,0.05488673
0.8351592,0.84514856,0.07886487,0.13812354,0.1215705
0.5769176,0.57665706,0.38217703,0.39079335,0.6200947
0.24101004,0.36800468,0.37470636,0.32809702,0.10735378
0.61189526,0.82489276,0.36028963,0.44803816,0.39129633
0.68697786,0.33611256,0.44157967,0.36769456,0.12873125
0.9502944,0.2881353,0.901227,0.103918344,0.95859516
0.14339513,0.7504627,0.13700148,0.39622715,0.13073587
0.02121991,0.6061464,0.043632627,0.037287742,0.48249522
0.55528957,0.93369025,0.1308294,0.6077621,0.3196888
0.2765059,0.21708992,0.096550316,0.39047578,0.06851801
0.05843672,0.025180548,0.6003838,0.2963546,0.1452308
0.9124565,0.055801094,0.73967916,0.24870238,0.9219899
0.389695,0.07009354,0.4831548,0.022707999,0.67701095
0.47553113,0.6679954,0.255928,0.38789323,0.49028176
0.86836445,0.8235383,0.6150205,0.5270502,0.6127357
0.60408205,0.6613615,0.48162693,0.9102955,0.03734657
0.77699995,0.12059465,0.5805856,0.18739423,0.44164687
0.52312165,0.278309,0.37754592,0.39297414,0.57904536
0.17770687,0.029979467,0.35293972,0.99588966,0.08246353
0.27012342,0.4166498,0.47101036,0.39341393,0.23490196
0.11840877,0.7294903,0.14025989,0.13975564,0.56999946
0.57680523,0.42982203,0.3563577,0.27518967,0.27927077
0.2779464,0.19476637,0.84975266,0.17903161,0.08979362
0.6534459,0.6728292,0.7888979,0.53265595,0.5010489
0.09023619,0.5104097,0.042947143,0.018012077,0.2727905
0.5495955,0.3569522,0.47889423,0.994285,0.024415642
0.79488236,0.7610141,0.85242397,0.53045094,0.42698732
0.111729026,0.32796475,0.60602367,0.4647339,0.28379542
0.6808172,0.031093687,0.6553634,0.5409353,0.8485586
0.4292469,0.510133,0.36814463,0.4136253,0.27930757
0.65190464,0.39734697,0.4232242,0.27177036,0.14072993
0.6262405,0.26454645,0.780866,0.86688614,0.24474818
0.501452,0.58037937,0.53921485,0.96556926,0.0250538
0.5580157,0.2471376,0.29114532,0.20891744,0.46347153
0.7914923,0.48891577,0.8053225,0.553558,0.3869882
0.64430696,0.46167788,0.8657687,0.6874065,0.3064043
0.3208719,0.65900075,0.72162783,0.9717581,0.035585165
0.9106271,0.3010385,0.33210924,0.6156286,0.44561666
0.37761134,0.8704126,0.23537257,0.42890644,0.49528223
0.34855953,0.71454173,0.650371,0.5245307,0.074382484
0.11436084,0.6934114,0.12910411,0.17446196,0.5909713
0.475573,0.08141798,0.743556,0.020425528,0.6209135
0.4424927,0.038721025,0.5979296,0.016366959,0.71653783
0.38040358,0.5608089,0.5780248,0.5033834,0.09150568
0.7896441,0.3192891,0.8020329,0.9036923,0.2981047
0.6223259,0.019138545,0.11106908,0.07449773,0.26277995
0.40020508,0.5669174,0.43824047,0.4607212,0.36032665
0.07012668,0.069767624,0.04357025,0.07517114,0.20105955
0.7503666,0.57360864,0.18867943,0.41191852,0.8639554
0.10873604,0.038902134,0.29789636,0.99499583,0.039441228
0.53573114,0.56071854,0.42733556,0.27476498,0.15249148
0.030722499,0.29405564,0.62434334,0.997548,0.07276034
0.5621468,0.49224332,0.4592475,0.27825907,0.16526663
0.38667458,0.35387534,0.4548388,0.32510757,0.3035101
0.82906157,0.45500857,0.9156499,0.4233774,0.30563667
0.63806015,0.092844516,0.74250007,0.22161311,0.40985113
0.17249423,0.81048274,0.07913241,0.33224392,0.58857137
0.108183324,0.016945183,0.12623894,0.071297646,0.21960905
0.76319134,0.9123435,0.9122462,0.46422997,0.53761077
0.6848967,0.029506594,0.19676232,0.079176635,0.34037182
0.3693607,0.9041431,0.044863254,0.258285,0.74230266
0.17664748,0.84691143,0.16141322,0.3081075,0.2599247
0.48768848,0.10255921,0.77591753,0.23592824,0.61087483
0.6525202,0.83698565,0.43629843,0.25675154,0.5588855
0.3343899,0.91222376,0.4441064,0.71172166,0.11987552
0.35572755,0.8896857,0.4664455,0.68822956,0.084290326
0.025655389,0.620693,0.05357477,0.12654233,0.572198
0.6733895,0.8081577,0.41829643,0.2872842,0.7085117
0.4482683,0.40994963,0.30118757,0.29112914,0.8141899
0.64690554,0.79178876,0.7216591,0.5634104,0.40836284
0.5907668,0.5587581,0.29646158,0.42863354,0.4359663
0.66465056,0.34203166,0.8240591,0.9769751,0.00630486
0.27909762,0.14674139,0.19961986,0.30053133,0.29185176
0.6833923,0.53240234,0.45482472,0.17713162,0.3026354
0.76551366,0.36414102,0.5523119,0.19238049,0.43038997
0.85871077,0.005557865,0.9027804,0.17575225,0.07042238
0.0111786425,0.14833549,0.12027821,0.99871594,0.07282153
0.46932212,0.8459246,0.1390621,0.2323946,0.57700145
0.50658715,0.3387887,0.40043873,0.4983638,0.54051626
0.27984804,0.036721796,0.55550146,0.079265356,0.3420763
0.24309269,0.42066118,0.3019013,0.28105432,0.78649485
0.3523199,0.8638716,0.41319534,0.6882351,0.08332783
0.046019286,0.082990706,0.035764217,0.04507333,0.17583376
0.39109772,0.39509293,0.58696204,0.4997804,0.16756177
0.74500155,0.4208,0.6586493,0.3860402,0.36178344
0.35309651,0.3952251,0.74791634,0.7030837,0.353874
0.8480529,0.07324028,0.75505316,0.09029472,0.7793156
0.90288544,0.0097566545,0.737493,0.17639244,0.07597965
0.61708045,0.8544879,0.5793241,0.7157925,0.16874859
0.033023685,0.6032518,0.05988854,0.120066434,0.55419135
0.78460526,0.8574529,0.8484427,0.5766827,0.58425546
0.5855234,0.39610225,0.4876856,0.23738205,0.20815349
0.33556277,0.34182963,0.65737134,0.32763708,0.12146643
0.3735164,0.5559672,0.431512,0.26161274,0.12255472
0.022641718,0.62688124,0.09945586,0.05167082,0.503603
0.32360503,0.31913126,0.6476501,0.2768897,0.1017206
0.066078424,0.61903983,0.0799824,0.23398969,0.1668025
0.82685673,0.14652994,0.46417952,0.20623934,0.6657312
0.06003338,0.5181857,0.8040091,0.202418,0.57131356
0.33150172,0.8396419,0.24605298,0.27688682,0.46350577
0.21012184,0.45495132,0.102899015,0.25166604,0.65249443
0.07484186,0.10830426,0.87936306,0.030352771,0.90914905
0.50920075,0.32387504,0.30321687,0.21266809,0.62067866
0.541523,0.72141254,0.27693632,0.35153764,0.57327944
0.6815318,0.3618167,0.40320966,0.38926756,0.16625169
0.78488237,0.9148276,0.8122146,0.55545586,0.20685998
0.33532968,0.015169263,0.45518497,0.01189217,0.376658
0.7468991,0.011859059,0.8025915,0.21336886,0.09671202
0.6397736,0.6190336,0.56115395,0.2343511,0.26298863
0.46197444,0.50143135,0.3369066,0.39915624,0.19025216
0.61301816,0.87453866,0.8699322,0.39264938,0.38190877
0.6954675,0.35482305,0.59729964,0.30456048,0.3065672
0.8496024,0.14863354,0.39650422,0.898852,0.07796833
0.42385548,0.029413104,0.9536419,0.411143,0.64574915
0.67384326,0.66713214,0.4194204,0.8953275,0.05003184
0.78650296,0.9314159,0.9489993,0.7640517,0.3037476
0.7278166,0.09919831,0.32269502,0.9441235,0.053571343
0.28657538,0.84555095,0.27564934,0.44331977,0.71600384
0.5115696,0.86617327,0.36485988,0.7585291,0.15174189
0.4226992,0.6867869,0.33962876,0.28690144,0.33645505
0.91643876,0.7714095,0.18160194,0.21917456,0.16528732
0.68873644,0.55243933,0.67588454,0.42654893,0.4107163
0.60262036,0.5511111,0.59228563,0.39151806,0.12225407
0.505413,0.52273345,0.8537419,0.69269735,0.43420902
0.32012832,0.36375237,0.44213423,0.40390855,0.22013897
0.43770525,0.7077121,0.11386791,0.49063724,0.6281704
0.28658885,0.43233925,0.443731,0.41595268,0.3106333
0.7506404,0.7948897,0.76936686,0.6194954,0.48914355
0.5454173,0.41931006,0.41272157,0.4364302,0.46819687
0.6050687,0.4873419,0.5244877,0.44970953,0.35184568
0.140906,0.6897966,0.17492297,0.12315211,0.5704475
0.78188694,0.8708982,0.8636428,0.8128905,0.20178106
0.29331306,0.179577,0.24863228,0.27360255,0.2587533
0.35771102,0.92482466,0.052583426,0.28171852,0.6338619
0.53472257,0.27998012,0.4244577,0.3158877,0.47068375
0.012159586,0.2668907,0.05381474,0.9985225,0.4203611
0.116640955,0.44943067,0.9166075,0.2853014,0.5527127
0.57182753,0.5962949,0.2882026,0.3283909,0.105915755
0.16026151,0.7742388,0.35331073,0.11593118,0.6473995
0.66831076,0.4661226,0.7743058,0.32516557,0.11677697
0.2770339,0.16793492,0.7049898,0.30037263,0.18556485
0.29203132,0.46082485,0.17047974,0.3677351,0.6322607
0.3746171,0.4028054,0.28100666,0.26021844,0.8663616
0.07342583,0.03497109,0.219511,0.17144725,0.9341427
0.704379,0.9276047,0.68173254,0.6931552,0.09714025
0.5728093,0.27522328,0.47313786,0.14730108,0.35684526
0.63606125,0.13129106,0.9144826,0.24524763,0.5131315
0.34820557,0.03362441,0.5031223,0.078036875,0.2662996
0.7732158,0.8562794,0.9077302,0.7348784,0.17527732
0.6645159,0.9315426,0.83690155,0.8269498,0.21021843
0.45711544,0.27706528,0.26332927,0.22944203,0.81161124
0.35023397,0.44653106,0.30185613,0.18815556,0.5113479
0.6760927,0.44003063,0.3772643,0.5079721,0.75309813
0.9746691,0.112742245,0.9452446,0.36750042,0.62884504
0.50997806,0.4174334,0.51921594,0.98176205,0.019140959
0.13664463,0.836305,0.24241254,0.082950294,0.719097
0.015548438,0.10473338,0.15876156,0.9972571,0.086232334
0.9140707,0.35215837,0.9541826,0.63256717,0.48692703
0.39458346,0.75286293,0.57380265,0.8628657,0.053509027
0.38201615,0.2999578,0.5756063,0.9950532,0.013520628
0.46738583,0.449592,0.6630978,0.38396102,0.29847872
0.83965397,0.7748378,0.71222067,0.52865475,0.5220731
0.36332744,0.6889374,0.30044362,0.53599834,0.97417474
0.019753844,0.7186302,0.12741494,0.042727202,0.51991254
0.47607738,0.067512184,0.6071458,0.11713219,0.24057704
0.78780293,0.8772546,0.9269865,0.59549624,0.56297195
0.14132583,0.36408904,0.585929,0.47034913,0.46166784
0.356295,0.43192223,0.36676297,0.26881588,0.15162429
0.6486709,0.77102077,0.4146259,0.5238962,0.37982833
0.18612757,0.033212602,0.33825138,0.9934021,0.030722082
0.5598687,0.04803735,0.6650022,0.13454607,0.53937
0.7778235,0.85496426,0.10311422,0.030847669,0.16301674
0.84731174,0.85356176,0.8975792,0.66621935,0.659613
0.01445806,0.05047369,0.39318693,0.07597706,0.44960526
0.049913168,0.107069165,0.90332377,0.038648546,0.92460334
0.016686738,0.080334514,0.22551516,0.9983292,0.033940196
0.3165231,0.1869331,0.17930526,0.39609748,0.17235547
0.4264264,0.51683825,0.578762,0.5311456,0.52204555
0.86345613,0.74585646,0.039538115,0.103889465,0.13104096
0.021695852,0.085133225,0.31839642,0.9966124,0.033269525
0.66419107,0.48777276,0.8234755,0.6651509,0.26911277
0.47839403,0.7118526,0.23503548,0.36081678,0.70247906
0.30113482,0.32677385,0.3451169,0.091780365,0.23674193
0.7271955,0.6118626,0.5024654,0.64301014,0.23659378
0.6666097,0.089411676,0.8547873,0.4568502,0.60551894
0.33407807,0.16130418,0.62689555,0.32813662,0.29924497
0.77850044,0.7389573,0.38298813,0.47870103,0.676795
0.24370539,0.3169403,0.5234243,0.57521677,0.21406096
0.7068601,0.6480795,0.42190352,0.39024216,0.12713823
0.5922605,0.40087393,0.94182134,0.6559667,0.25271872
0.009533495,0.03638643,0.121668845,0.019732088,0.25029123
0.9580167,0.67871463,0.90743923,0.6115547,0.23036677
0.62957156,0.667602,0.39792097,0.4239605,0.21730265
0.6952036,0.41661078,0.5401393,0.38901502,0.13774458
0.07487801,0.5792597,0.10247871,0.17943516,0.17942542
0.60202837,0.87766176,0.39245176,0.5753475,0.09023881
0.28595746,0.7580985,0.22258598,0.13674664,0.7122753
0.2731743,0.071175516,0.9483459,0.27716863,0.6007262
0.9037035,0.006673962,0.83720016,0.13706926,0.050329804
0.61782277,0.42937884,0.23543108,0.97322494,0.01341632
0.6900387,0.43806267,0.52574414,0.38129544,0.08623162
0.072101176,0.5900997,0.061795324,0.118275195,0.59011924
0.5124023,0.53789204,0.36969894,0.3895539,0.17923293
0.5347614,0.5566335,0.35019913,0.39981797,0.18640119
0.47053424,0.44046092,0.4327836,0.5573351,0.25553948
0.68965584,0.7812011,0.42102993,0.50228304,0.08138937
0.5221774,0.59523416,0.46046263,0.45836315,0.18410262
0.8399876,0.0873507,0.864745,0.22409764,0.71147156
0.012932301,0.035984308,0.062379718,0.04252723,0.19256064
0.63754046,0.30290246,0.5028324,0.06348249,0.33493322
0.4004532,0.063234925,0.25924873,0.98873127,0.034989387
0.019556522,0.124198616,0.1749196,0.22022262,0.12982169
0.72824425,0.78948814,0.58069855,0.27371132,0.6054425
0.600667,0.417233,0.24694243,0.20141995,0.20420292
0.61317945,0.7665068,0.43305027,0.84022456,0.084974945
0.6408555,0.72635424,0.45803806,0.85407954,0.06296122
0.057503104,0.06470764,0.8797603,0.06081271,0.8750346
0.5758538,0.71550167,0.46028304,0.59112793,0.2524373
0.5425855,0.5139316,0.42310396,0.44448388,0.39262748
0.30026835,0.1575732,0.74153763,0.33452845,0.19187012
0.07696363,0.3939216,0.6243005,0.33640838,0.39908314
0.23950765,0.7627311,0.34048367,0.9620619,0.106882304
0.6757122,0.5584787,0.29533428,0.52963126,0.29416344
0.29367355,0.14957875,0.45760196,0.3574045,0.26345968
0.34528917,0.039108187,0.3763209,0.9885731,0.023788631
0.42464966,0.31963062,0.46820587,0.2794298,0.10566822
0.3915045,0.8611531,0.06919384,0.39268962,0.6013217
0.7695519,0.0029474497,0.86638904,0.16369823,0.16125467
0.9570599,0.07578924,0.8039193,0.25524718,0.5885776
0.054634094,0.028633714,0.4360795,0.2403335,0.650918
0.7464485,0.75221115,0.78058445,0.4525493,0.3810193
0.20489049,0.8656174,0.06337842,0.2189435,0.74654305
0.46084148,0.43148148,0.54547685,0.4216532,0.3038122
0.31316537,0.15468216,0.56000525,0.3311441,0.19917724
0.4720047,0.5841692,0.23240402,0.3344432,0.7828713
0.6678387,0.34219664,0.38069808,0.26482326,0.5769735
0.44438472,0.29071164,0.41127354,0.08896747,0.50658923
0.31312826,0.8705995,0.12811977,0.25253135,0.8052465
0.1092335,0.17880878,0.15443054,0.3037308,0.15444475
0.7973697,0.8446683,0.8812188,0.787946,0.24562317
0.7996867,0.8815665,0.89774334,0.75762755,0.23372585
0.5185153,0.6009263,0.42775488,0.45513353,0.35100168
0.26947987,0.34078795,0.34452972,0.086331755,0.21505666
0.115149885,0.76047736,0.14684641,0.45781648,0.14948544
0.36398053,0.36945656,0.3286296,0.2616132,0.8859075
0.48324504,0.60299665,0.6700196,0.54135805,0.1723876
0.4217922,0.39829522,0.68243635,0.23250154,0.122641355
0.09839022,0.4512472,0.8587973,0.23037663,0.58125037
0.52179855,0.56204396,0.68267184,0.32495254,0.0839383
0.91502345,0.078808665,0.08406037,0.68897253,0.540767
0.46340454,0.80327487,0.11543712,0.26911825,0.6867902
0.21401346,0.60147643,0.10619289,0.2541141,0.7537403
0.26221058,0.20661828,0.5112654,0.35146865,0.23424771
0.3706352,0.17220345,0.21722066,0.26735765,0.33183295
0.6278718,0.26320684,0.9568128,0.46381807,0.37751633
0.6164191,0.6286875,0.43704006,0.39583823,0.20653361
0.7883021,0.70022875,0.6148999,0.22756937,0.48296085
0.49922654,0.83344364,0.45994943,0.7207828,0.085654914
0.48082715,0.638749,0.8396764,0.36341482,0.37621602
0.7960863,0.13899368,0.6231035,0.33857304,0.47999576
0.36361253,0.45219988,0.1442559,0.9653484,0.066809654
0.26726896,0.12105319,0.1398989,0.5310294,0.64967716
0.66358376,0.40081707,0.45088106,0.9863765,0.015064329
0.4779391,0.5639032,0.43041104,0.33079267,0.22556838
0.34837064,0.8759992,0.6006231,0.6793126,0.08643082
0.66740793,0.15441003,0.40495425,0.59080917,0.38541767
0.27974564,0.29370058,0.5188971,0.4622125,0.21284217
0.3985866,0.19619235,0.6706449,0.8552426,0.2995505
0.77615845,0.8273791,0.6420928,0.32117683,0.4367003
0.73676157,0.7976718,0.059846014,0.06710896,0.15432146
0.6314558,0.31355634,0.45256948,0.39284593,0.15013155
0.24318412,0.05823204,0.9447122,0.34763741,0.49557748
0.065348625,0.039348632,0.75297797,0.36163253,0.16948026
0.5068797,0.7059411,0.86103356,0.11601603,0.3882165
0.17351913,0.9164508,0.06822291,0.2530626,0.68785113
0.6943382,0.6141748,0.16982809,0.36612532,0.815151
0.72935915,0.74748486,0.24515766,0.44997135,0.8363644
0.6310866,0.31487072,0.35384238,0.3683892,0.30391622
0.7735028,0.60041815,0.20327833,0.39439678,0.84987694
0.62845063,0.42024994,0.57081217,0.19264999,0.023004174
0.5022392,0.16554707,0.31911772,0.2188625,0.40444103
0.4361082,0.045395046,0.22326136,0.23733574,0.86342585
0.48591402,0.59674674,0.29762244,0.2675226,0.18422267
0.71480024,0.6796106,0.5521157,0.27038097,0.42973402
0.28695214,0.4217153,0.4982571,0.13097897,0.49727345
0.82051694,0.47277275,0.96684813,0.16655919,0.92297137
0.3176853,0.49863267,0.45772207,0.40134025,0.17374185
0.8789617,0.007917285,0.54634255,0.14169466,0.04785052
0.34158438,0.86992097,0.63140976,0.6932576,0.08868408
0.030523568,0.72700894,0.14196935,0.13525182,0.09338522
0.020933688,0.0939309,0.036658973,0.008869588,0.2432754
0.883827,0.77346575,0.14687914,0.13122794,0.0990096
0.34741879,0.4622318,0.20539534,0.29548562,0.6934782
0.5522033,0.4001662,0.2687143,0.29150718,0.41410378
0.45250273,0.011686087,0.7810138,0.07018632,0.77776957
0.41542104,0.8266801,0.40131652,0.35401338,0.97959626
0.18414086,0.14982623,0.86866343,0.64279574,0.5073334
0.74068034,0.70180064,0.17287293,0.45535642,0.82669383
0.09914416,0.013774961,0.90400517,0.06931949,0.8286508
0.49013546,0.55302244,0.35006282,0.44628838,0.22021905
0.544834,0.5051738,0.34201527,0.48371217,0.4774348
0.5846937,0.5452683,0.45974743,0.3443902,0.22205609
0.78992045,0.7126538,0.6755159,0.47465596,0.50575024
0.57995284,0.4342553,0.38789317,0.20892689,0.034338295
0.51396877,0.152493,0.38546386,0.34119546,0.5045616
0.46089137,0.48204124,0.3946104,0.38251942,0.24196202
0.8385625,0.13967839,0.49589002,0.16502517,0.7044367
0.78023136,0.79664177,0.6036956,0.28109843,0.56838936
0.77087224,0.8709582,0.83684623,0.6218788,0.6373611
0.08886549,0.008704841,0.9735251,0.06865424,0.83650684
0.95817184,0.14051059,0.19538665,0.48063347,0.46780235
0.26357973,0.35900673,0.4129609,0.10012522,0.18071103
0.34158778,0.090966254,0.19263771,0.24343425,0.8354963
0.6197686,0.6040307,0.20359811,0.96260357,0.019677669
0.45616728,0.5093408,0.31953692,0.39956823,0.19800425
0.6574624,0.5683213,0.25737077,0.29151243,0.81719714
0.8270916,0.16570717,0.4480085,0.18959904,0.63895786
0.51804763,0.33004066,0.46563265,0.28502008,0.43213606
0.20123413,0.048997194,0.94286776,0.3547399,0.4744719
0.3799329,0.20769256,0.9378028,0.5463247,0.20385453
0.72071517,0.85679984,0.54783905,0.24466795,0.6639888
0.024207652,0.15466657,0.7759673,0.02986288,0.9324577
0.93245244,0.37398493,0.4863125,0.52478427,0.26380736
0.49740377,0.782639,0.48868683,0.6771966,0.17881927
0.7305976,0.22055596,0.77790356,0.25630027,0.2683118
0.6674961,0.48462203,0.68310666,0.65822446,0.5473379
0.5856675,0.25559837,0.3483132,0.509422,0.40129995
0.5977453,0.35041282,0.6966266,0.4764146,0.16306409
0.31819054,0.8699456,0.73098403,0.69468874,0.06785405
0.26217562,0.45439857,0.41017142,0.29443502,0.091127425
0.898635,0.0033850074,0.8596134,0.3269472,0.09217355
0.28820002,0.65003514,0.3609261,0.36876982,0.9644469
0.8832941,0.7476885,0.047835916,0.10648307,0.15361059
0.9032123,0.22253057,0.95015067,0.47952554,0.3825042
0.6921452,0.871187,0.4603599,0.35603547,0.49390438
0.38801068,0.8432151,0.17983201,0.40763485,0.4195794
0.03550765,0.0076061785,0.61219895,0.5446132,0.8609799
0.3461933,0.63382655,0.1383462,0.47756782,0.6819693
0.2898972,0.17171621,0.23174417,0.30287975,0.29828092
0.6429563,0.19699943,0.43838805,0.34996027,0.7479902
